Markers,Contig,Japan,Status,Population
7304,TRINITY_DN40251_c0_g2_i1_500,0,Non-Outlier,Philippines
11516,TRINITY_DN40251_c0_g2_i1_500,0,Non-Outlier,Indonesia
3093,TRINITY_DN40251_c0_g2_i1_503,0.875,Non-Outlier,Japan
7305,TRINITY_DN40251_c0_g2_i1_503,0.7,Non-Outlier,Philippines
11517,TRINITY_DN40251_c0_g2_i1_503,0.428571429,Non-Outlier,Indonesia
3096,TRINITY_DN40251_c0_g2_i1_517,0.125,Non-Outlier,Japan
7308,TRINITY_DN40251_c0_g2_i1_517,0,Non-Outlier,Philippines
11520,TRINITY_DN40251_c0_g2_i1_517,0,Non-Outlier,Indonesia
3097,TRINITY_DN40251_c0_g2_i1_537,0.875,Non-Outlier,Japan
7309,TRINITY_DN40251_c0_g2_i1_537,0.5,Non-Outlier,Philippines
11521,TRINITY_DN40251_c0_g2_i1_537,0.428571429,Non-Outlier,Indonesia
3098,TRINITY_DN40251_c0_g2_i1_543,1,Non-Outlier,Japan
7310,TRINITY_DN40251_c0_g2_i1_543,0.75,Non-Outlier,Philippines
11522,TRINITY_DN40251_c0_g2_i1_543,0.785714286,Non-Outlier,Indonesia
3099,TRINITY_DN40251_c0_g2_i1_549,0.375,Non-Outlier,Japan
7311,TRINITY_DN40251_c0_g2_i1_549,0,Non-Outlier,Philippines
11523,TRINITY_DN40251_c0_g2_i1_549,0,Non-Outlier,Indonesia
3101,TRINITY_DN40251_c0_g2_i1_567,0.9375,Non-Outlier,Japan
7313,TRINITY_DN40251_c0_g2_i1_567,0.95,Non-Outlier,Philippines
11525,TRINITY_DN40251_c0_g2_i1_567,0.928571429,Non-Outlier,Indonesia
3102,TRINITY_DN40251_c0_g2_i1_575,0.9375,Non-Outlier,Japan
7314,TRINITY_DN40251_c0_g2_i1_575,1,Non-Outlier,Philippines
11526,TRINITY_DN40251_c0_g2_i1_575,0.928571429,Non-Outlier,Indonesia
3103,TRINITY_DN40251_c0_g2_i1_709,0.375,Non-Outlier,Japan
7315,TRINITY_DN40251_c0_g2_i1_709,0.25,Non-Outlier,Philippines
11527,TRINITY_DN40251_c0_g2_i1_709,0.285714286,Non-Outlier,Indonesia
3104,TRINITY_DN40251_c0_g2_i1_767,0.375,Non-Outlier,Japan
7316,TRINITY_DN40251_c0_g2_i1_767,0.1,Non-Outlier,Philippines
11528,TRINITY_DN40251_c0_g2_i1_767,0,Non-Outlier,Indonesia
3105,TRINITY_DN40251_c0_g2_i1_818,0.9375,Non-Outlier,Japan
7317,TRINITY_DN40251_c0_g2_i1_818,0.75,Non-Outlier,Philippines
11529,TRINITY_DN40251_c0_g2_i1_818,0.857142857,Non-Outlier,Indonesia
3113,TRINITY_DN40256_c0_g1_i1_1981,1,Non-Outlier,Japan
7325,TRINITY_DN40256_c0_g1_i1_1981,1,Non-Outlier,Philippines
11537,TRINITY_DN40256_c0_g1_i1_1981,0.857142857,Non-Outlier,Indonesia
3114,TRINITY_DN40256_c0_g1_i1_2360,0.9375,Non-Outlier,Japan
7326,TRINITY_DN40256_c0_g1_i1_2360,0.9,Non-Outlier,Philippines
11538,TRINITY_DN40256_c0_g1_i1_2360,0.714285714,Non-Outlier,Indonesia
3106,TRINITY_DN40256_c0_g1_i1_241,1,Non-Outlier,Japan
7318,TRINITY_DN40256_c0_g1_i1_241,1,Non-Outlier,Philippines
11530,TRINITY_DN40256_c0_g1_i1_241,0.857142857,Non-Outlier,Indonesia
3115,TRINITY_DN40256_c0_g1_i1_2412,0.9375,Non-Outlier,Japan
7327,TRINITY_DN40256_c0_g1_i1_2412,0.9,Non-Outlier,Philippines
11539,TRINITY_DN40256_c0_g1_i1_2412,0.714285714,Non-Outlier,Indonesia
3116,TRINITY_DN40256_c0_g1_i1_2422,0.9375,Non-Outlier,Japan
7328,TRINITY_DN40256_c0_g1_i1_2422,0.9,Non-Outlier,Philippines
11540,TRINITY_DN40256_c0_g1_i1_2422,0.714285714,Non-Outlier,Indonesia
3117,TRINITY_DN40256_c0_g1_i1_2429,0.9375,Non-Outlier,Japan
7329,TRINITY_DN40256_c0_g1_i1_2429,0.9,Non-Outlier,Philippines
11541,TRINITY_DN40256_c0_g1_i1_2429,0.714285714,Non-Outlier,Indonesia
3118,TRINITY_DN40256_c0_g1_i1_2432,0.9375,Non-Outlier,Japan
7330,TRINITY_DN40256_c0_g1_i1_2432,0.9,Non-Outlier,Philippines
11542,TRINITY_DN40256_c0_g1_i1_2432,0.714285714,Non-Outlier,Indonesia
3119,TRINITY_DN40256_c0_g1_i1_2436,0.9375,Non-Outlier,Japan
7331,TRINITY_DN40256_c0_g1_i1_2436,0.9,Non-Outlier,Philippines
11543,TRINITY_DN40256_c0_g1_i1_2436,0.714285714,Non-Outlier,Indonesia
3120,TRINITY_DN40256_c0_g1_i1_2925,0.9375,Non-Outlier,Japan
7332,TRINITY_DN40256_c0_g1_i1_2925,0.9,Non-Outlier,Philippines
11544,TRINITY_DN40256_c0_g1_i1_2925,0.785714286,Non-Outlier,Indonesia
3121,TRINITY_DN40256_c0_g1_i1_3175,0.4375,Non-Outlier,Japan
7333,TRINITY_DN40256_c0_g1_i1_3175,0.1,Non-Outlier,Philippines
11545,TRINITY_DN40256_c0_g1_i1_3175,0.285714286,Non-Outlier,Indonesia
3107,TRINITY_DN40256_c0_g1_i1_324,1,Non-Outlier,Japan
7319,TRINITY_DN40256_c0_g1_i1_324,0.9,Non-Outlier,Philippines
11531,TRINITY_DN40256_c0_g1_i1_324,1,Non-Outlier,Indonesia
3122,TRINITY_DN40256_c0_g1_i1_3725,0.9375,Non-Outlier,Japan
7334,TRINITY_DN40256_c0_g1_i1_3725,0.9,Non-Outlier,Philippines
11546,TRINITY_DN40256_c0_g1_i1_3725,0.714285714,Non-Outlier,Indonesia
3123,TRINITY_DN40256_c0_g1_i1_3799,0.9375,Non-Outlier,Japan
7335,TRINITY_DN40256_c0_g1_i1_3799,0.9,Non-Outlier,Philippines
11547,TRINITY_DN40256_c0_g1_i1_3799,0.714285714,Non-Outlier,Indonesia
3124,TRINITY_DN40256_c0_g1_i1_3842,0.9375,Non-Outlier,Japan
7336,TRINITY_DN40256_c0_g1_i1_3842,0.9,Non-Outlier,Philippines
11548,TRINITY_DN40256_c0_g1_i1_3842,0.714285714,Non-Outlier,Indonesia
3125,TRINITY_DN40256_c0_g1_i1_3846,0.9375,Non-Outlier,Japan
7337,TRINITY_DN40256_c0_g1_i1_3846,0.9,Non-Outlier,Philippines
11549,TRINITY_DN40256_c0_g1_i1_3846,0.714285714,Non-Outlier,Indonesia
3126,TRINITY_DN40256_c0_g1_i1_3882,0.9375,Non-Outlier,Japan
7338,TRINITY_DN40256_c0_g1_i1_3882,0.9,Non-Outlier,Philippines
11550,TRINITY_DN40256_c0_g1_i1_3882,0.785714286,Non-Outlier,Indonesia
3127,TRINITY_DN40256_c0_g1_i1_3902,1,Non-Outlier,Japan
7339,TRINITY_DN40256_c0_g1_i1_3902,0.9,Non-Outlier,Philippines
11551,TRINITY_DN40256_c0_g1_i1_3902,0.857142857,Non-Outlier,Indonesia
3128,TRINITY_DN40256_c0_g1_i1_3903,1,Non-Outlier,Japan
7340,TRINITY_DN40256_c0_g1_i1_3903,0.9,Non-Outlier,Philippines
11552,TRINITY_DN40256_c0_g1_i1_3903,0.857142857,Non-Outlier,Indonesia
3129,TRINITY_DN40256_c0_g1_i1_3922,1,Non-Outlier,Japan
7341,TRINITY_DN40256_c0_g1_i1_3922,0.9,Non-Outlier,Philippines
11553,TRINITY_DN40256_c0_g1_i1_3922,1,Non-Outlier,Indonesia
3130,TRINITY_DN40256_c0_g1_i1_3928,1,Non-Outlier,Japan
7342,TRINITY_DN40256_c0_g1_i1_3928,0.9,Non-Outlier,Philippines
11554,TRINITY_DN40256_c0_g1_i1_3928,1,Non-Outlier,Indonesia
3131,TRINITY_DN40256_c0_g1_i1_3929,1,Non-Outlier,Japan
7343,TRINITY_DN40256_c0_g1_i1_3929,0.95,Non-Outlier,Philippines
11555,TRINITY_DN40256_c0_g1_i1_3929,0.928571429,Non-Outlier,Indonesia
3132,TRINITY_DN40256_c0_g1_i1_5163,0.9375,Non-Outlier,Japan
7344,TRINITY_DN40256_c0_g1_i1_5163,0.65,Non-Outlier,Philippines
11556,TRINITY_DN40256_c0_g1_i1_5163,0.642857143,Non-Outlier,Indonesia
3133,TRINITY_DN40256_c0_g1_i1_5264,0.0625,Non-Outlier,Japan
7345,TRINITY_DN40256_c0_g1_i1_5264,0.05,Non-Outlier,Philippines
11557,TRINITY_DN40256_c0_g1_i1_5264,0,Non-Outlier,Indonesia
3134,TRINITY_DN40256_c0_g1_i1_5288,1,Non-Outlier,Japan
7346,TRINITY_DN40256_c0_g1_i1_5288,0.9,Non-Outlier,Philippines
11558,TRINITY_DN40256_c0_g1_i1_5288,1,Non-Outlier,Indonesia
3108,TRINITY_DN40256_c0_g1_i1_563,0.5,Non-Outlier,Japan
7320,TRINITY_DN40256_c0_g1_i1_563,0.5,Non-Outlier,Philippines
11532,TRINITY_DN40256_c0_g1_i1_563,0.5,Non-Outlier,Indonesia
3135,TRINITY_DN40256_c0_g1_i1_5764,0.9375,Non-Outlier,Japan
7347,TRINITY_DN40256_c0_g1_i1_5764,0.9,Non-Outlier,Philippines
11559,TRINITY_DN40256_c0_g1_i1_5764,0.714285714,Non-Outlier,Indonesia
3136,TRINITY_DN40256_c0_g1_i1_5766,0.9375,Non-Outlier,Japan
7348,TRINITY_DN40256_c0_g1_i1_5766,0.9,Non-Outlier,Philippines
11560,TRINITY_DN40256_c0_g1_i1_5766,0.714285714,Non-Outlier,Indonesia
3137,TRINITY_DN40256_c0_g1_i1_5776,0.9375,Non-Outlier,Japan
7349,TRINITY_DN40256_c0_g1_i1_5776,0.9,Non-Outlier,Philippines
11561,TRINITY_DN40256_c0_g1_i1_5776,0.714285714,Non-Outlier,Indonesia
3138,TRINITY_DN40256_c0_g1_i1_5938,0.4375,Non-Outlier,Japan
7350,TRINITY_DN40256_c0_g1_i1_5938,0.3,Non-Outlier,Philippines
11562,TRINITY_DN40256_c0_g1_i1_5938,0.285714286,Non-Outlier,Indonesia
3139,TRINITY_DN40256_c0_g1_i1_6418,1,Non-Outlier,Japan
7351,TRINITY_DN40256_c0_g1_i1_6418,0.9,Non-Outlier,Philippines
11563,TRINITY_DN40256_c0_g1_i1_6418,0.928571429,Non-Outlier,Indonesia
3140,TRINITY_DN40256_c0_g1_i1_6596,1,Non-Outlier,Japan
7352,TRINITY_DN40256_c0_g1_i1_6596,0.9,Non-Outlier,Philippines
11564,TRINITY_DN40256_c0_g1_i1_6596,0.928571429,Non-Outlier,Indonesia
3141,TRINITY_DN40256_c0_g1_i1_7145,1,Non-Outlier,Japan
7353,TRINITY_DN40256_c0_g1_i1_7145,0.85,Non-Outlier,Philippines
11565,TRINITY_DN40256_c0_g1_i1_7145,1,Non-Outlier,Indonesia
3109,TRINITY_DN40256_c0_g1_i1_938,1,Non-Outlier,Japan
7321,TRINITY_DN40256_c0_g1_i1_938,0.9,Non-Outlier,Philippines
11533,TRINITY_DN40256_c0_g1_i1_938,1,Non-Outlier,Indonesia
3110,TRINITY_DN40256_c0_g1_i1_940,1,Non-Outlier,Japan
7322,TRINITY_DN40256_c0_g1_i1_940,0.9,Non-Outlier,Philippines
11534,TRINITY_DN40256_c0_g1_i1_940,1,Non-Outlier,Indonesia
3111,TRINITY_DN40256_c0_g1_i1_949,1,Non-Outlier,Japan
7323,TRINITY_DN40256_c0_g1_i1_949,0.9,Non-Outlier,Philippines
11535,TRINITY_DN40256_c0_g1_i1_949,1,Non-Outlier,Indonesia
3112,TRINITY_DN40256_c0_g1_i1_959,1,Non-Outlier,Japan
7324,TRINITY_DN40256_c0_g1_i1_959,0.9,Non-Outlier,Philippines
11536,TRINITY_DN40256_c0_g1_i1_959,1,Non-Outlier,Indonesia
3142,TRINITY_DN40264_c1_g3_i1_682,0.3125,Non-Outlier,Japan
7354,TRINITY_DN40264_c1_g3_i1_682,0.25,Non-Outlier,Philippines
11566,TRINITY_DN40264_c1_g3_i1_682,0.071428571,Non-Outlier,Indonesia
3143,TRINITY_DN40272_c0_g1_i1_155,0.25,Non-Outlier,Japan
7355,TRINITY_DN40272_c0_g1_i1_155,0,Non-Outlier,Philippines
11567,TRINITY_DN40272_c0_g1_i1_155,0,Non-Outlier,Indonesia
3144,TRINITY_DN40272_c0_g1_i1_421,0.5625,Non-Outlier,Japan
7356,TRINITY_DN40272_c0_g1_i1_421,0.4,Non-Outlier,Philippines
11568,TRINITY_DN40272_c0_g1_i1_421,0.5,Non-Outlier,Indonesia
3146,TRINITY_DN40290_c10_g2_i2_202,1,Non-Outlier,Japan
7358,TRINITY_DN40290_c10_g2_i2_202,0.85,Non-Outlier,Philippines
11570,TRINITY_DN40290_c10_g2_i2_202,0.714285714,Non-Outlier,Indonesia
3147,TRINITY_DN40292_c0_g1_i3_175,0.125,Non-Outlier,Japan
7359,TRINITY_DN40292_c0_g1_i3_175,0,Non-Outlier,Philippines
11571,TRINITY_DN40292_c0_g1_i3_175,0,Non-Outlier,Indonesia
3148,TRINITY_DN40292_c0_g1_i3_198,0.5625,Non-Outlier,Japan
7360,TRINITY_DN40292_c0_g1_i3_198,0.4,Non-Outlier,Philippines
11572,TRINITY_DN40292_c0_g1_i3_198,0.428571429,Non-Outlier,Indonesia
3149,TRINITY_DN40292_c0_g1_i3_204,0.5625,Non-Outlier,Japan
7361,TRINITY_DN40292_c0_g1_i3_204,0.4,Non-Outlier,Philippines
11573,TRINITY_DN40292_c0_g1_i3_204,0.428571429,Non-Outlier,Indonesia
3150,TRINITY_DN40296_c0_g2_i1_897,0.8125,Non-Outlier,Japan
7362,TRINITY_DN40296_c0_g2_i1_897,0.8,Non-Outlier,Philippines
11574,TRINITY_DN40296_c0_g2_i1_897,0.428571429,Non-Outlier,Indonesia
3151,TRINITY_DN40305_c2_g1_i2_593,1,Non-Outlier,Japan
7363,TRINITY_DN40305_c2_g1_i2_593,0.9,Non-Outlier,Philippines
11575,TRINITY_DN40305_c2_g1_i2_593,1,Non-Outlier,Indonesia
3152,TRINITY_DN40305_c2_g1_i2_594,0.375,Non-Outlier,Japan
7364,TRINITY_DN40305_c2_g1_i2_594,0.15,Non-Outlier,Philippines
11576,TRINITY_DN40305_c2_g1_i2_594,0.142857143,Non-Outlier,Indonesia
3154,TRINITY_DN40305_c2_g2_i1_1221,0.8125,Non-Outlier,Japan
7366,TRINITY_DN40305_c2_g2_i1_1221,0.6,Non-Outlier,Philippines
11578,TRINITY_DN40305_c2_g2_i1_1221,1,Non-Outlier,Indonesia
3155,TRINITY_DN40305_c2_g2_i1_1313,0.0625,Non-Outlier,Japan
7367,TRINITY_DN40305_c2_g2_i1_1313,0.05,Non-Outlier,Philippines
11579,TRINITY_DN40305_c2_g2_i1_1313,0,Non-Outlier,Indonesia
3153,TRINITY_DN40305_c2_g2_i1_656,0.8125,Non-Outlier,Japan
7365,TRINITY_DN40305_c2_g2_i1_656,0.55,Non-Outlier,Philippines
11577,TRINITY_DN40305_c2_g2_i1_656,0.357142857,Non-Outlier,Indonesia
3156,TRINITY_DN40315_c0_g2_i3_956,0.125,Non-Outlier,Japan
7368,TRINITY_DN40315_c0_g2_i3_956,0,Non-Outlier,Philippines
11580,TRINITY_DN40315_c0_g2_i3_956,0,Non-Outlier,Indonesia
3157,TRINITY_DN40315_c0_g2_i3_959,0.125,Non-Outlier,Japan
7369,TRINITY_DN40315_c0_g2_i3_959,0,Non-Outlier,Philippines
11581,TRINITY_DN40315_c0_g2_i3_959,0,Non-Outlier,Indonesia
3158,TRINITY_DN40315_c0_g2_i3_987,0.1875,Non-Outlier,Japan
7370,TRINITY_DN40315_c0_g2_i3_987,0.15,Non-Outlier,Philippines
11582,TRINITY_DN40315_c0_g2_i3_987,0,Non-Outlier,Indonesia
3159,TRINITY_DN40317_c0_g1_i1_176,0.0625,Non-Outlier,Japan
7371,TRINITY_DN40317_c0_g1_i1_176,0.05,Non-Outlier,Philippines
11583,TRINITY_DN40317_c0_g1_i1_176,0,Non-Outlier,Indonesia
3160,TRINITY_DN40317_c0_g1_i1_800,1,Non-Outlier,Japan
7372,TRINITY_DN40317_c0_g1_i1_800,0.85,Non-Outlier,Philippines
11584,TRINITY_DN40317_c0_g1_i1_800,0.857142857,Non-Outlier,Indonesia
3161,TRINITY_DN40324_c2_g1_i1_318,0.125,Non-Outlier,Japan
7373,TRINITY_DN40324_c2_g1_i1_318,0,Non-Outlier,Philippines
11585,TRINITY_DN40324_c2_g1_i1_318,0.071428571,Non-Outlier,Indonesia
3162,TRINITY_DN40324_c2_g1_i1_338,0.9375,Non-Outlier,Japan
7374,TRINITY_DN40324_c2_g1_i1_338,0.75,Non-Outlier,Philippines
11586,TRINITY_DN40324_c2_g1_i1_338,0.857142857,Non-Outlier,Indonesia
3163,TRINITY_DN40324_c2_g1_i1_348,1,Non-Outlier,Japan
7375,TRINITY_DN40324_c2_g1_i1_348,0.9,Non-Outlier,Philippines
11587,TRINITY_DN40324_c2_g1_i1_348,1,Non-Outlier,Indonesia
3164,TRINITY_DN40324_c2_g1_i1_352,1,Non-Outlier,Japan
7376,TRINITY_DN40324_c2_g1_i1_352,0.9,Non-Outlier,Philippines
11588,TRINITY_DN40324_c2_g1_i1_352,1,Non-Outlier,Indonesia
3165,TRINITY_DN40324_c2_g1_i1_353,1,Non-Outlier,Japan
7377,TRINITY_DN40324_c2_g1_i1_353,0.9,Non-Outlier,Philippines
11589,TRINITY_DN40324_c2_g1_i1_353,1,Non-Outlier,Indonesia
3166,TRINITY_DN40324_c2_g1_i1_361,0.25,Non-Outlier,Japan
7378,TRINITY_DN40324_c2_g1_i1_361,0.25,Non-Outlier,Philippines
11590,TRINITY_DN40324_c2_g1_i1_361,0.214285714,Non-Outlier,Indonesia
3167,TRINITY_DN40324_c2_g1_i1_561,0.8125,Non-Outlier,Japan
7379,TRINITY_DN40324_c2_g1_i1_561,0.75,Non-Outlier,Philippines
11591,TRINITY_DN40324_c2_g1_i1_561,0.714285714,Non-Outlier,Indonesia
3168,TRINITY_DN40325_c0_g1_i1_182,0.9375,Non-Outlier,Japan
7380,TRINITY_DN40325_c0_g1_i1_182,0.9,Non-Outlier,Philippines
11592,TRINITY_DN40325_c0_g1_i1_182,0.928571429,Non-Outlier,Indonesia
3169,TRINITY_DN40327_c0_g1_i1_246,0.6875,Non-Outlier,Japan
7381,TRINITY_DN40327_c0_g1_i1_246,0.5,Non-Outlier,Philippines
11593,TRINITY_DN40327_c0_g1_i1_246,0.785714286,Non-Outlier,Indonesia
3170,TRINITY_DN40327_c0_g1_i1_345,0.4375,Non-Outlier,Japan
7382,TRINITY_DN40327_c0_g1_i1_345,0.4,Non-Outlier,Philippines
11594,TRINITY_DN40327_c0_g1_i1_345,0.214285714,Non-Outlier,Indonesia
3171,TRINITY_DN40327_c0_g1_i1_350,0.625,Non-Outlier,Japan
7383,TRINITY_DN40327_c0_g1_i1_350,0.5,Non-Outlier,Philippines
11595,TRINITY_DN40327_c0_g1_i1_350,0.642857143,Non-Outlier,Indonesia
3172,TRINITY_DN40327_c0_g1_i1_445,0.8125,Non-Outlier,Japan
7384,TRINITY_DN40327_c0_g1_i1_445,0.9,Non-Outlier,Philippines
11596,TRINITY_DN40327_c0_g1_i1_445,0.5,Non-Outlier,Indonesia
3173,TRINITY_DN40327_c0_g1_i1_482,0.9375,Non-Outlier,Japan
7385,TRINITY_DN40327_c0_g1_i1_482,0.9,Non-Outlier,Philippines
11597,TRINITY_DN40327_c0_g1_i1_482,1,Non-Outlier,Indonesia
3174,TRINITY_DN40327_c0_g1_i1_484,0.9375,Non-Outlier,Japan
7386,TRINITY_DN40327_c0_g1_i1_484,0.95,Non-Outlier,Philippines
11598,TRINITY_DN40327_c0_g1_i1_484,0.928571429,Non-Outlier,Indonesia
3175,TRINITY_DN40327_c0_g7_i1_587,0.8125,Non-Outlier,Japan
7387,TRINITY_DN40327_c0_g7_i1_587,0.85,Non-Outlier,Philippines
11599,TRINITY_DN40327_c0_g7_i1_587,0.714285714,Non-Outlier,Indonesia
3176,TRINITY_DN40334_c2_g1_i1_735,1,Non-Outlier,Japan
7388,TRINITY_DN40334_c2_g1_i1_735,0.9,Non-Outlier,Philippines
11600,TRINITY_DN40334_c2_g1_i1_735,1,Non-Outlier,Indonesia
3177,TRINITY_DN40334_c4_g1_i5_323,1,Non-Outlier,Japan
7389,TRINITY_DN40334_c4_g1_i5_323,0.9,Non-Outlier,Philippines
11601,TRINITY_DN40334_c4_g1_i5_323,0.857142857,Non-Outlier,Indonesia
3183,TRINITY_DN40341_c0_g2_i1_1111,0.9375,Non-Outlier,Japan
7395,TRINITY_DN40341_c0_g2_i1_1111,1,Non-Outlier,Philippines
11607,TRINITY_DN40341_c0_g2_i1_1111,0.785714286,Non-Outlier,Indonesia
3178,TRINITY_DN40341_c0_g2_i1_212,0.0625,Non-Outlier,Japan
7390,TRINITY_DN40341_c0_g2_i1_212,0.05,Non-Outlier,Philippines
11602,TRINITY_DN40341_c0_g2_i1_212,0,Non-Outlier,Indonesia
3179,TRINITY_DN40341_c0_g2_i1_288,0.5625,Non-Outlier,Japan
7391,TRINITY_DN40341_c0_g2_i1_288,0.05,Non-Outlier,Philippines
11603,TRINITY_DN40341_c0_g2_i1_288,0.285714286,Non-Outlier,Indonesia
3180,TRINITY_DN40341_c0_g2_i1_309,0.9375,Non-Outlier,Japan
7392,TRINITY_DN40341_c0_g2_i1_309,0.65,Non-Outlier,Philippines
11604,TRINITY_DN40341_c0_g2_i1_309,0.714285714,Non-Outlier,Indonesia
3181,TRINITY_DN40341_c0_g2_i1_312,0.5625,Non-Outlier,Japan
7393,TRINITY_DN40341_c0_g2_i1_312,0.05,Non-Outlier,Philippines
11605,TRINITY_DN40341_c0_g2_i1_312,0.285714286,Non-Outlier,Indonesia
3182,TRINITY_DN40341_c0_g2_i1_519,0.6875,Non-Outlier,Japan
7394,TRINITY_DN40341_c0_g2_i1_519,0.45,Non-Outlier,Philippines
11606,TRINITY_DN40341_c0_g2_i1_519,0.785714286,Non-Outlier,Indonesia
3184,TRINITY_DN40349_c1_g1_i1_162,0.8125,Non-Outlier,Japan
7396,TRINITY_DN40349_c1_g1_i1_162,0.5,Non-Outlier,Philippines
11608,TRINITY_DN40349_c1_g1_i1_162,0.857142857,Non-Outlier,Indonesia
3185,TRINITY_DN40349_c1_g1_i1_177,0.6875,Non-Outlier,Japan
7397,TRINITY_DN40349_c1_g1_i1_177,0.3,Non-Outlier,Philippines
11609,TRINITY_DN40349_c1_g1_i1_177,0.5,Non-Outlier,Indonesia
3186,TRINITY_DN40349_c1_g1_i1_254,0.75,Non-Outlier,Japan
7398,TRINITY_DN40349_c1_g1_i1_254,0.45,Non-Outlier,Philippines
11610,TRINITY_DN40349_c1_g1_i1_254,0.785714286,Non-Outlier,Indonesia
3187,TRINITY_DN40349_c1_g1_i1_275,0.75,Non-Outlier,Japan
7399,TRINITY_DN40349_c1_g1_i1_275,0.45,Non-Outlier,Philippines
11611,TRINITY_DN40349_c1_g1_i1_275,0.785714286,Non-Outlier,Indonesia
3188,TRINITY_DN40349_c1_g1_i1_282,0.75,Non-Outlier,Japan
7400,TRINITY_DN40349_c1_g1_i1_282,0.5,Non-Outlier,Philippines
11612,TRINITY_DN40349_c1_g1_i1_282,0.785714286,Non-Outlier,Indonesia
3189,TRINITY_DN40349_c1_g1_i1_283,0.75,Non-Outlier,Japan
7401,TRINITY_DN40349_c1_g1_i1_283,0.5,Non-Outlier,Philippines
11613,TRINITY_DN40349_c1_g1_i1_283,0.785714286,Non-Outlier,Indonesia
3190,TRINITY_DN40349_c1_g1_i1_293,0.125,Non-Outlier,Japan
7402,TRINITY_DN40349_c1_g1_i1_293,0.15,Non-Outlier,Philippines
11614,TRINITY_DN40349_c1_g1_i1_293,0.071428571,Non-Outlier,Indonesia
3191,TRINITY_DN40349_c1_g1_i1_297,0.75,Non-Outlier,Japan
7403,TRINITY_DN40349_c1_g1_i1_297,0.45,Non-Outlier,Philippines
11615,TRINITY_DN40349_c1_g1_i1_297,0.785714286,Non-Outlier,Indonesia
3192,TRINITY_DN40349_c1_g1_i1_311,0.75,Non-Outlier,Japan
7404,TRINITY_DN40349_c1_g1_i1_311,0.45,Non-Outlier,Philippines
11616,TRINITY_DN40349_c1_g1_i1_311,0.857142857,Non-Outlier,Indonesia
3193,TRINITY_DN40349_c1_g1_i1_318,1,Non-Outlier,Japan
7405,TRINITY_DN40349_c1_g1_i1_318,0.9,Non-Outlier,Philippines
11617,TRINITY_DN40349_c1_g1_i1_318,0.928571429,Non-Outlier,Indonesia
3194,TRINITY_DN40349_c1_g1_i1_346,0.625,Non-Outlier,Japan
7406,TRINITY_DN40349_c1_g1_i1_346,0.25,Non-Outlier,Philippines
11618,TRINITY_DN40349_c1_g1_i1_346,0.357142857,Non-Outlier,Indonesia
3205,TRINITY_DN40349_c1_g12_i1_280,0.0625,Non-Outlier,Japan
7417,TRINITY_DN40349_c1_g12_i1_280,0.05,Non-Outlier,Philippines
11629,TRINITY_DN40349_c1_g12_i1_280,0,Non-Outlier,Indonesia
3206,TRINITY_DN40349_c1_g12_i1_314,0.875,Non-Outlier,Japan
7418,TRINITY_DN40349_c1_g12_i1_314,0.85,Non-Outlier,Philippines
11630,TRINITY_DN40349_c1_g12_i1_314,1,Non-Outlier,Indonesia
3207,TRINITY_DN40349_c1_g12_i1_315,0.875,Non-Outlier,Japan
7419,TRINITY_DN40349_c1_g12_i1_315,0.85,Non-Outlier,Philippines
11631,TRINITY_DN40349_c1_g12_i1_315,1,Non-Outlier,Indonesia
3208,TRINITY_DN40349_c1_g12_i1_322,0.125,Non-Outlier,Japan
7420,TRINITY_DN40349_c1_g12_i1_322,0,Non-Outlier,Philippines
11632,TRINITY_DN40349_c1_g12_i1_322,0,Non-Outlier,Indonesia
3209,TRINITY_DN40349_c1_g12_i1_345,0.9375,Non-Outlier,Japan
7421,TRINITY_DN40349_c1_g12_i1_345,0.9,Non-Outlier,Philippines
11633,TRINITY_DN40349_c1_g12_i1_345,0.928571429,Non-Outlier,Indonesia
3210,TRINITY_DN40349_c1_g12_i1_354,0.75,Non-Outlier,Japan
7422,TRINITY_DN40349_c1_g12_i1_354,0.95,Non-Outlier,Philippines
11634,TRINITY_DN40349_c1_g12_i1_354,0.642857143,Non-Outlier,Indonesia
3211,TRINITY_DN40349_c1_g12_i1_372,1,Non-Outlier,Japan
7423,TRINITY_DN40349_c1_g12_i1_372,0.9,Non-Outlier,Philippines
11635,TRINITY_DN40349_c1_g12_i1_372,1,Non-Outlier,Indonesia
3212,TRINITY_DN40349_c1_g12_i1_374,1,Non-Outlier,Japan
7424,TRINITY_DN40349_c1_g12_i1_374,0.9,Non-Outlier,Philippines
11636,TRINITY_DN40349_c1_g12_i1_374,1,Non-Outlier,Indonesia
3195,TRINITY_DN40349_c1_g4_i1_437,0.25,Non-Outlier,Japan
7407,TRINITY_DN40349_c1_g4_i1_437,0.2,Non-Outlier,Philippines
11619,TRINITY_DN40349_c1_g4_i1_437,0.214285714,Non-Outlier,Indonesia
3196,TRINITY_DN40349_c1_g4_i1_439,0.25,Non-Outlier,Japan
7408,TRINITY_DN40349_c1_g4_i1_439,0.2,Non-Outlier,Philippines
11620,TRINITY_DN40349_c1_g4_i1_439,0.214285714,Non-Outlier,Indonesia
3197,TRINITY_DN40349_c1_g4_i1_440,0.25,Non-Outlier,Japan
7409,TRINITY_DN40349_c1_g4_i1_440,0.2,Non-Outlier,Philippines
11621,TRINITY_DN40349_c1_g4_i1_440,0.214285714,Non-Outlier,Indonesia
