CHROM,POS,PI
TRINITY_DN36408_c0_g1_i1,761,0.336842
TRINITY_DN36418_c0_g1_i1,1239,0.268421
TRINITY_DN36439_c0_g1_i1,909,0.442105
TRINITY_DN36439_c0_g1_i1,1127,0.521053
TRINITY_DN36452_c0_g1_i1,172,0.442105
TRINITY_DN36452_c0_g1_i1,223,0.336842
TRINITY_DN36452_c0_g1_i1,231,0.442105
TRINITY_DN36452_c0_g1_i1,241,0.268421
TRINITY_DN36452_c0_g1_i1,271,0.336842
TRINITY_DN36462_c0_g1_i1,516,0.1
TRINITY_DN36469_c0_g1_i1,66,0.189474
TRINITY_DN36469_c0_g1_i1,75,0.189474
TRINITY_DN36469_c0_g1_i1,79,0.189474
TRINITY_DN36469_c0_g1_i1,184,0.189474
TRINITY_DN36469_c0_g1_i1,189,0.189474
TRINITY_DN36469_c0_g1_i1,200,0.189474
TRINITY_DN36487_c0_g1_i1,121,0.1
TRINITY_DN36487_c0_g1_i1,156,0.189474
TRINITY_DN36487_c0_g1_i1,580,0.189474
TRINITY_DN36487_c0_g1_i1,670,0.189474
TRINITY_DN36487_c0_g1_i1,1097,0.394737
TRINITY_DN36490_c1_g2_i1,197,0.268421
TRINITY_DN36490_c1_g2_i1,206,0.268421
TRINITY_DN36490_c1_g2_i2,231,0.189474
TRINITY_DN36490_c1_g2_i2,232,0.189474
TRINITY_DN36490_c1_g2_i2,415,0
TRINITY_DN36490_c1_g2_i2,446,0.268421
TRINITY_DN36490_c1_g2_i2,488,0.394737
TRINITY_DN36493_c0_g1_i1,168,0
TRINITY_DN36493_c0_g1_i1,258,0.394737
TRINITY_DN36493_c0_g1_i1,366,0.189474
TRINITY_DN36493_c0_g1_i1,402,0
TRINITY_DN36493_c0_g1_i1,418,0.268421
TRINITY_DN36543_c0_g1_i1,183,0.394737
TRINITY_DN36565_c0_g3_i1,240,0.268421
TRINITY_DN36571_c3_g1_i1,124,0.442105
TRINITY_DN36571_c3_g1_i1,143,0.336842
TRINITY_DN36571_c3_g1_i1,406,0.336842
TRINITY_DN36571_c3_g1_i1,487,0.336842
TRINITY_DN36580_c0_g2_i1,217,0.526316
TRINITY_DN36584_c0_g1_i1,76,0.442105
TRINITY_DN36584_c0_g1_i1,77,0.268421
TRINITY_DN36584_c0_g1_i1,146,0.189474
TRINITY_DN36584_c0_g1_i1,218,0.336842
TRINITY_DN36584_c0_g1_i1,247,0.521053
TRINITY_DN36584_c0_g1_i1,279,0.1
TRINITY_DN36584_c0_g1_i1,350,0.442105
TRINITY_DN36584_c0_g1_i1,433,0
TRINITY_DN36584_c0_g1_i1,466,0.336842
TRINITY_DN36584_c0_g1_i1,535,0.526316
TRINITY_DN36584_c0_g1_i1,556,0.394737
TRINITY_DN36584_c0_g1_i1,630,0.442105
TRINITY_DN36584_c0_g1_i1,848,0.478947
TRINITY_DN36584_c0_g1_i1,884,0.1
TRINITY_DN36584_c0_g1_i1,887,0.336842
TRINITY_DN36584_c0_g1_i1,917,0.189474
TRINITY_DN36584_c0_g1_i1,1139,0
TRINITY_DN36589_c0_g1_i1,466,0.189474
TRINITY_DN36589_c0_g3_i1,170,0.521053
TRINITY_DN36603_c1_g2_i2,91,0.268421
TRINITY_DN36603_c1_g2_i2,106,0.268421
TRINITY_DN36603_c1_g2_i2,109,0.268421
TRINITY_DN36603_c1_g2_i2,112,0.268421
TRINITY_DN36603_c1_g2_i2,124,0.268421
TRINITY_DN36603_c1_g2_i2,148,0.268421
TRINITY_DN36603_c1_g2_i2,151,0.268421
TRINITY_DN36603_c1_g2_i2,157,0.1
TRINITY_DN36603_c1_g2_i2,166,0.268421
TRINITY_DN36603_c1_g2_i2,169,0.268421
TRINITY_DN36603_c1_g2_i2,172,0.1
TRINITY_DN36603_c2_g1_i1,130,0.505263
TRINITY_DN36603_c2_g1_i1,463,0.442105
TRINITY_DN36603_c2_g1_i1,488,0.1
TRINITY_DN36615_c0_g2_i1,1840,0
TRINITY_DN36629_c2_g1_i1,324,0.268421
TRINITY_DN36629_c2_g1_i1,492,0.1
TRINITY_DN36629_c2_g1_i1,495,0
TRINITY_DN36676_c0_g2_i1,394,0.268421
TRINITY_DN36676_c0_g2_i1,400,0.268421
TRINITY_DN36676_c0_g2_i1,406,0.189474
TRINITY_DN36676_c0_g2_i1,409,0.268421
TRINITY_DN36676_c0_g2_i1,415,0.268421
TRINITY_DN36676_c0_g2_i1,433,0.268421
TRINITY_DN36676_c0_g2_i1,463,0.442105
TRINITY_DN36676_c0_g2_i1,466,0.268421
TRINITY_DN36676_c0_g2_i1,469,0.268421
TRINITY_DN36708_c0_g1_i1,601,0.336842
TRINITY_DN36732_c0_g1_i1,302,0.189474
TRINITY_DN36732_c0_g1_i1,380,0.189474
TRINITY_DN36732_c0_g1_i1,449,0.189474
TRINITY_DN36732_c0_g1_i1,452,0.268421
TRINITY_DN36732_c0_g1_i1,548,0.478947
TRINITY_DN36752_c0_g1_i1,1776,0.1
TRINITY_DN36759_c0_g1_i1,357,0.189474
TRINITY_DN36760_c0_g1_i1,540,0.189474
TRINITY_DN36760_c0_g1_i1,600,0.505263
TRINITY_DN36760_c0_g1_i1,912,0.1
TRINITY_DN36785_c3_g1_i1,580,0.442105
TRINITY_DN36785_c3_g1_i1,590,0
TRINITY_DN36805_c1_g1_i1,214,0.521053
TRINITY_DN36805_c1_g1_i1,268,0.394737
TRINITY_DN36805_c1_g1_i1,337,0.526316
TRINITY_DN36805_c1_g1_i1,400,0.521053
TRINITY_DN36805_c1_g1_i1,409,0
TRINITY_DN36805_c1_g1_i1,490,0.268421
TRINITY_DN36805_c1_g1_i1,712,0.505263
TRINITY_DN36805_c1_g1_i1,763,0.442105
TRINITY_DN36805_c1_g1_i1,766,0.336842
TRINITY_DN36805_c1_g1_i1,811,0.336842
TRINITY_DN36805_c1_g1_i1,866,0.189474
TRINITY_DN36805_c1_g1_i1,876,0
TRINITY_DN36820_c1_g2_i2,125,0.442105
TRINITY_DN36829_c0_g1_i1,1034,0.526316
TRINITY_DN36834_c0_g1_i1,303,0.189474
TRINITY_DN36834_c0_g1_i1,321,0.268421
TRINITY_DN36834_c0_g1_i1,325,0.268421
TRINITY_DN36834_c0_g1_i1,370,0.1
TRINITY_DN36834_c0_g1_i1,371,0.521053
TRINITY_DN36834_c0_g1_i1,663,0.1
TRINITY_DN36834_c0_g1_i1,774,0.1
TRINITY_DN36862_c0_g1_i1,211,0
TRINITY_DN36887_c0_g1_i1,537,0.1
TRINITY_DN36887_c0_g1_i1,543,0.1
TRINITY_DN36887_c0_g1_i1,545,0.1
TRINITY_DN36934_c0_g1_i1,90,0.189474
TRINITY_DN36934_c0_g1_i1,118,0.336842
TRINITY_DN36934_c0_g1_i1,120,0.1
TRINITY_DN36934_c0_g1_i1,167,0.1
TRINITY_DN36934_c0_g1_i1,186,0.394737
TRINITY_DN36934_c0_g1_i1,190,0.1
TRINITY_DN36972_c0_g1_i1,287,0.394737
TRINITY_DN36972_c0_g2_i1,305,0.1
TRINITY_DN36972_c0_g2_i1,415,0.189474
TRINITY_DN36972_c0_g2_i1,476,0.1
TRINITY_DN36972_c0_g2_i1,482,0.189474
TRINITY_DN37002_c0_g1_i1,130,0.521053
TRINITY_DN37002_c0_g1_i1,158,0.189474
TRINITY_DN37002_c0_g1_i1,337,0
TRINITY_DN37031_c0_g1_i1,296,0.268421
TRINITY_DN37031_c0_g1_i1,333,0.268421
TRINITY_DN37031_c0_g1_i1,334,0.268421
TRINITY_DN37031_c0_g1_i1,891,0.336842
TRINITY_DN37031_c0_g1_i1,971,0
TRINITY_DN37036_c0_g2_i1,762,0
TRINITY_DN37036_c0_g2_i1,804,0.268421
TRINITY_DN37045_c0_g2_i1,863,0.526316
TRINITY_DN37066_c0_g1_i1,1297,0
TRINITY_DN37066_c0_g1_i1,2650,0.1
TRINITY_DN37099_c0_g1_i1,281,0.189474
TRINITY_DN37099_c0_g1_i1,284,0.189474
TRINITY_DN37099_c0_g1_i1,290,0.189474
TRINITY_DN37099_c0_g1_i1,293,0.189474
TRINITY_DN37099_c0_g1_i1,296,0.189474
TRINITY_DN37099_c0_g1_i1,299,0.189474
TRINITY_DN37099_c0_g1_i1,305,0.189474
TRINITY_DN37099_c0_g1_i1,308,0.268421
TRINITY_DN37099_c0_g1_i1,311,0.189474
TRINITY_DN37107_c0_g1_i3,375,0.505263
TRINITY_DN37132_c0_g1_i1,323,0.394737
TRINITY_DN37148_c1_g1_i1,621,0.336842
TRINITY_DN37148_c1_g1_i1,1159,0.442105
TRINITY_DN37151_c1_g1_i1,112,0.442105
TRINITY_DN37151_c1_g1_i1,254,0.1
TRINITY_DN37159_c0_g1_i1,269,0
TRINITY_DN37159_c0_g1_i1,270,0
TRINITY_DN37159_c0_g1_i1,522,0.336842
TRINITY_DN37159_c0_g1_i1,1158,0.1
TRINITY_DN37159_c0_g1_i1,1174,0.189474
TRINITY_DN37164_c1_g3_i1,88,0.336842
TRINITY_DN37183_c0_g1_i1,100,0.189474
TRINITY_DN37198_c0_g2_i1,335,0.521053
TRINITY_DN37198_c0_g2_i1,465,0.189474
TRINITY_DN37198_c0_g2_i1,535,0.1
TRINITY_DN37198_c0_g2_i1,543,0.189474
TRINITY_DN37204_c0_g1_i1,409,0.505263
TRINITY_DN37204_c0_g1_i1,423,0.505263
TRINITY_DN37204_c0_g1_i1,479,0.336842
TRINITY_DN37204_c0_g1_i1,607,0.505263
TRINITY_DN37204_c0_g1_i1,772,0.442105
TRINITY_DN37210_c0_g2_i1,321,0.336842
TRINITY_DN37233_c0_g1_i1,588,0.189474
TRINITY_DN37233_c0_g1_i1,589,0.189474
TRINITY_DN37237_c0_g2_i1,292,0.189474
TRINITY_DN37237_c0_g2_i1,642,0.189474
TRINITY_DN37237_c0_g2_i1,1664,0
TRINITY_DN37237_c0_g2_i1,1674,0.189474
TRINITY_DN37237_c0_g2_i1,2309,0.336842
TRINITY_DN37237_c0_g2_i1,2320,0.521053
TRINITY_DN37266_c0_g1_i3,135,0.1
TRINITY_DN37266_c0_g1_i3,147,0.1
TRINITY_DN37266_c0_g1_i3,204,0.505263
TRINITY_DN37266_c0_g1_i3,237,0.478947
TRINITY_DN37266_c0_g1_i3,345,0.1
TRINITY_DN37266_c0_g1_i3,418,0.1
TRINITY_DN37296_c0_g1_i1,184,0.336842
TRINITY_DN37296_c0_g1_i1,282,0.268421
TRINITY_DN37304_c2_g3_i1,183,0.1
TRINITY_DN37304_c2_g3_i1,375,0.521053
TRINITY_DN37304_c2_g3_i1,423,0.189474
TRINITY_DN37304_c2_g3_i1,513,0.478947
TRINITY_DN37304_c2_g3_i1,576,0
TRINITY_DN37304_c2_g3_i1,699,0.521053
TRINITY_DN37304_c2_g3_i1,765,0.268421
TRINITY_DN37304_c2_g3_i1,871,0.268421
TRINITY_DN37304_c2_g3_i1,1055,0.268421
TRINITY_DN37304_c2_g3_i1,1056,0.268421
TRINITY_DN37304_c2_g3_i1,1058,0.336842
TRINITY_DN37330_c0_g1_i1,225,0.189474
TRINITY_DN37330_c0_g1_i1,342,0.521053
TRINITY_DN37330_c0_g1_i1,385,0.526316
TRINITY_DN37336_c0_g1_i1,535,0.442105
TRINITY_DN37352_c0_g2_i1,356,0.189474
TRINITY_DN37352_c0_g2_i1,416,0.268421
TRINITY_DN37353_c1_g1_i1,871,0
TRINITY_DN37353_c1_g1_i1,954,0.189474
TRINITY_DN37353_c1_g1_i1,1045,0
TRINITY_DN37353_c1_g1_i1,1055,0.394737
TRINITY_DN37353_c1_g1_i1,1197,0
TRINITY_DN37353_c1_g1_i1,1232,0.336842
TRINITY_DN37353_c1_g1_i1,1242,0.505263
TRINITY_DN37353_c1_g1_i1,1252,0.478947
TRINITY_DN37353_c1_g1_i1,1283,0.505263
TRINITY_DN37353_c1_g1_i1,1345,0
TRINITY_DN37353_c1_g1_i1,1485,0.189474
TRINITY_DN37353_c1_g1_i1,1496,0.268421
TRINITY_DN37353_c1_g1_i1,1545,0
TRINITY_DN37353_c1_g1_i1,1690,0.442105
TRINITY_DN37353_c1_g1_i1,1744,0.268421
TRINITY_DN37353_c1_g1_i1,1752,0.268421
TRINITY_DN37353_c1_g1_i1,1856,0.268421
TRINITY_DN37353_c1_g1_i1,1857,0
TRINITY_DN37353_c1_g1_i1,1895,0.268421
TRINITY_DN37353_c1_g1_i1,1906,0
TRINITY_DN37353_c1_g1_i1,1909,0.268421
TRINITY_DN37353_c1_g1_i1,1922,0
TRINITY_DN37353_c1_g1_i1,1944,0.268421
TRINITY_DN37353_c1_g1_i1,1951,0.189474
TRINITY_DN37353_c1_g1_i1,2063,0.268421
TRINITY_DN37353_c1_g1_i1,2070,0.268421
TRINITY_DN37353_c1_g1_i1,2534,0.189474
TRINITY_DN37353_c1_g1_i1,2544,0.189474
TRINITY_DN37353_c1_g1_i1,2564,0.189474
TRINITY_DN37353_c1_g1_i1,2635,0.1
TRINITY_DN37353_c1_g1_i1,2656,0.189474
TRINITY_DN37353_c1_g1_i1,2661,0.189474
TRINITY_DN37353_c1_g1_i1,2733,0.505263
TRINITY_DN37353_c1_g1_i1,2771,0.521053
TRINITY_DN37353_c1_g1_i1,2778,0.521053
TRINITY_DN37353_c1_g1_i1,2824,0.521053
TRINITY_DN37353_c1_g1_i1,2857,0.189474
TRINITY_DN37353_c1_g1_i1,2866,0.394737
TRINITY_DN37353_c1_g1_i1,2868,0.394737
TRINITY_DN37366_c0_g2_i1,339,0.1
TRINITY_DN37366_c0_g2_i1,384,0.1
TRINITY_DN37366_c0_g2_i1,444,0.1
TRINITY_DN37366_c0_g2_i1,522,0.1
TRINITY_DN37366_c0_g2_i1,1068,0.189474
TRINITY_DN37366_c0_g2_i1,1398,0.268421
TRINITY_DN37366_c0_g2_i1,1404,0.1
TRINITY_DN37382_c0_g1_i2,313,0.478947
TRINITY_DN37382_c0_g1_i2,815,0.1
TRINITY_DN37382_c0_g1_i2,826,0
TRINITY_DN37382_c0_g1_i2,850,0.268421
TRINITY_DN37382_c0_g1_i2,974,0.505263
TRINITY_DN37384_c2_g1_i2,627,0.1
TRINITY_DN37430_c0_g1_i2,577,0.189474
TRINITY_DN37430_c0_g1_i2,580,0.189474
TRINITY_DN37430_c0_g1_i2,583,0.189474
TRINITY_DN37430_c0_g1_i2,904,0.478947
TRINITY_DN37430_c0_g1_i2,906,0.189474
TRINITY_DN37441_c0_g1_i1,103,0.1
TRINITY_DN37441_c0_g1_i1,895,0.1
TRINITY_DN37441_c0_g1_i1,1153,0.189474
TRINITY_DN37441_c0_g1_i1,1198,0.1
TRINITY_DN37441_c0_g1_i1,1441,0.1
TRINITY_DN37447_c2_g3_i1,541,0
TRINITY_DN37452_c0_g2_i1,558,0
TRINITY_DN37452_c0_g3_i1,517,0.394737
TRINITY_DN37452_c0_g3_i1,550,0.478947
TRINITY_DN37452_c0_g3_i1,706,0.268421
TRINITY_DN37452_c0_g3_i1,789,0.189474
TRINITY_DN37463_c0_g1_i1,300,0.521053
TRINITY_DN37463_c0_g1_i1,318,0.1
TRINITY_DN37463_c0_g1_i1,358,0.189474
TRINITY_DN37463_c0_g1_i1,371,0
TRINITY_DN37463_c0_g1_i1,420,0.189474
TRINITY_DN37463_c0_g1_i1,442,0.268421
TRINITY_DN37463_c0_g1_i1,462,0.268421
TRINITY_DN37463_c0_g1_i1,468,0.478947
TRINITY_DN37463_c0_g1_i1,597,0.505263
TRINITY_DN37463_c0_g1_i1,639,0.442105
TRINITY_DN37463_c0_g1_i1,683,0.336842
TRINITY_DN37463_c0_g1_i1,695,0.189474
TRINITY_DN37463_c0_g1_i1,713,0
TRINITY_DN37463_c0_g1_i1,808,0.1
TRINITY_DN37463_c0_g1_i1,918,0.478947
TRINITY_DN37463_c0_g1_i1,1050,0.268421
TRINITY_DN37463_c0_g1_i1,1147,0.189474
TRINITY_DN37469_c0_g1_i1,140,0.478947
TRINITY_DN37469_c0_g1_i1,254,0.336842
TRINITY_DN37469_c0_g1_i1,314,0.1
TRINITY_DN37469_c0_g3_i1,447,0.505263
TRINITY_DN37469_c0_g3_i1,483,0.505263
TRINITY_DN37469_c0_g3_i1,486,0
TRINITY_DN37480_c0_g1_i1,200,0
TRINITY_DN37480_c0_g1_i1,239,0.189474
TRINITY_DN37480_c0_g1_i1,518,0.189474
TRINITY_DN37480_c0_g1_i1,577,0
TRINITY_DN37480_c0_g1_i1,590,0
TRINITY_DN37480_c0_g1_i1,591,0
TRINITY_DN37480_c0_g1_i1,594,0
TRINITY_DN37480_c0_g1_i1,631,0.1
TRINITY_DN37480_c0_g1_i1,790,0.268421
TRINITY_DN37480_c0_g1_i1,815,0.268421
TRINITY_DN37480_c0_g1_i1,816,0.268421
TRINITY_DN37480_c0_g1_i1,826,0.268421
TRINITY_DN37506_c1_g1_i1,354,0.1
TRINITY_DN37516_c0_g1_i1,207,0.268421
TRINITY_DN37516_c0_g1_i1,223,0
TRINITY_DN37547_c0_g2_i2,1864,0
TRINITY_DN37558_c0_g2_i1,160,0.505263
TRINITY_DN37558_c0_g2_i1,228,0.478947
TRINITY_DN37558_c0_g2_i1,242,0.189474
TRINITY_DN37558_c0_g2_i1,1065,0.189474
TRINITY_DN37558_c0_g2_i1,1090,0.442105
TRINITY_DN37597_c0_g1_i1,180,0.189474
TRINITY_DN37598_c1_g2_i3,561,0.442105
TRINITY_DN37598_c1_g2_i3,582,0.478947
TRINITY_DN37598_c1_g2_i3,1034,0.394737
TRINITY_DN37611_c0_g1_i1,196,0.1
TRINITY_DN37611_c0_g1_i1,203,0.268421
TRINITY_DN37611_c0_g1_i1,206,0.394737
TRINITY_DN37642_c0_g1_i1,418,0.189474
TRINITY_DN37642_c0_g1_i1,770,0.526316
TRINITY_DN37642_c0_g1_i1,771,0
TRINITY_DN37642_c0_g1_i1,798,0.189474
TRINITY_DN37642_c0_g1_i1,856,0.521053
TRINITY_DN37642_c0_g1_i1,871,0.1
TRINITY_DN37648_c0_g2_i2,952,0.189474
TRINITY_DN37648_c0_g2_i2,958,0.1
TRINITY_DN37669_c0_g2_i1,351,0
TRINITY_DN37669_c0_g2_i1,365,0.268421
TRINITY_DN37688_c2_g1_i1,388,0
TRINITY_DN37688_c2_g1_i1,526,0.521053
TRINITY_DN37688_c2_g1_i1,604,0.394737
TRINITY_DN37688_c2_g1_i1,634,0.526316
TRINITY_DN37688_c2_g1_i1,946,0.1
TRINITY_DN37688_c2_g1_i1,961,0.1
TRINITY_DN37688_c2_g1_i1,1062,0.394737
TRINITY_DN37688_c2_g1_i1,1195,0.1
TRINITY_DN37688_c2_g1_i1,1300,0.189474
TRINITY_DN37699_c0_g1_i1,452,0.189474
TRINITY_DN37699_c0_g1_i1,464,0.189474
TRINITY_DN37699_c0_g1_i1,470,0.189474
TRINITY_DN37699_c0_g1_i1,476,0.189474
TRINITY_DN37715_c1_g2_i1,567,0.1
TRINITY_DN37718_c0_g1_i2,1506,0.1
TRINITY_DN37718_c0_g1_i2,1584,0
TRINITY_DN37718_c0_g1_i2,1624,0.189474
TRINITY_DN37718_c0_g1_i2,1625,0.394737
TRINITY_DN37722_c0_g1_i2,363,0
TRINITY_DN37722_c0_g1_i2,371,0
TRINITY_DN37731_c0_g1_i1,501,0.268421
TRINITY_DN37749_c0_g1_i1,115,0.1
TRINITY_DN37754_c0_g2_i1,1254,0.268421
TRINITY_DN37771_c0_g2_i2,404,0.336842
TRINITY_DN37828_c0_g3_i2,549,0
TRINITY_DN37829_c0_g1_i2,946,0.1
TRINITY_DN37829_c0_g1_i2,948,0.1
TRINITY_DN37829_c0_g1_i2,957,0.1
TRINITY_DN37829_c0_g1_i2,960,0.1
TRINITY_DN37829_c0_g1_i2,964,0.1
TRINITY_DN37829_c0_g1_i2,966,0.1
TRINITY_DN37829_c0_g1_i2,972,0.1
TRINITY_DN37829_c0_g1_i2,975,0.1
TRINITY_DN37829_c0_g1_i2,981,0.1
TRINITY_DN37829_c0_g1_i2,990,0.1
TRINITY_DN37831_c0_g4_i1,209,0.1
TRINITY_DN37831_c0_g4_i1,313,0.478947
TRINITY_DN37836_c0_g1_i1,534,0
TRINITY_DN37836_c0_g1_i1,1172,0
TRINITY_DN37860_c0_g2_i1,97,0
TRINITY_DN37860_c0_g2_i1,109,0.336842
TRINITY_DN37860_c0_g2_i1,133,0.1
TRINITY_DN37860_c0_g2_i1,229,0.268421
TRINITY_DN37860_c0_g2_i1,367,0.1
TRINITY_DN37860_c0_g2_i1,528,0.268421
TRINITY_DN37870_c0_g1_i1,351,0.505263
TRINITY_DN37890_c0_g1_i2,345,0.336842
TRINITY_DN37890_c0_g1_i2,360,0.505263
TRINITY_DN37890_c0_g1_i2,695,0.1
TRINITY_DN37892_c0_g1_i1,830,0
TRINITY_DN37892_c0_g1_i1,877,0.1
TRINITY_DN37892_c0_g1_i1,931,0.268421
TRINITY_DN37905_c0_g1_i1,837,0.189474
TRINITY_DN37920_c0_g1_i1,330,0.394737
TRINITY_DN37920_c0_g1_i1,945,0
TRINITY_DN37920_c0_g1_i1,1225,0.336842
TRINITY_DN37920_c0_g1_i1,1342,0.1
TRINITY_DN37925_c0_g2_i2,323,0
TRINITY_DN37925_c0_g2_i2,337,0.336842
TRINITY_DN37925_c0_g2_i2,586,0.268421
TRINITY_DN37925_c0_g2_i2,610,0
TRINITY_DN37925_c0_g3_i2,90,0.478947
TRINITY_DN37925_c0_g3_i2,105,0.394737
TRINITY_DN37925_c0_g3_i2,114,0.394737
TRINITY_DN37925_c0_g3_i2,121,0.394737
TRINITY_DN37943_c1_g4_i1,258,0.1
TRINITY_DN37943_c1_g4_i1,474,0.1
TRINITY_DN37943_c1_g4_i1,582,0.1
TRINITY_DN37948_c0_g2_i1,780,0.189474
TRINITY_DN37948_c0_g2_i1,801,0.478947
TRINITY_DN37953_c0_g2_i1,33,0.189474
TRINITY_DN37953_c0_g2_i1,38,0.189474
TRINITY_DN37953_c0_g3_i1,338,0.189474
TRINITY_DN37969_c0_g1_i1,251,0.189474
TRINITY_DN37974_c0_g1_i1,500,0.1
TRINITY_DN37986_c0_g4_i1,90,0
TRINITY_DN37992_c0_g3_i1,205,0
TRINITY_DN3846_c0_g1_i1,699,0.505263
TRINITY_DN3846_c0_g2_i1,233,0
TRINITY_DN3846_c0_g2_i1,478,0.1
TRINITY_DN3846_c0_g2_i1,480,0.1
TRINITY_DN3846_c0_g2_i1,482,0.1
TRINITY_DN3846_c0_g2_i1,530,0.189474
TRINITY_DN38040_c0_g2_i1,342,0.268421
TRINITY_DN38061_c0_g1_i1,372,0.442105
TRINITY_DN38061_c0_g1_i1,514,0.189474
TRINITY_DN38061_c0_g1_i1,603,0.189474
TRINITY_DN38061_c0_g1_i1,610,0.189474
TRINITY_DN38061_c0_g1_i1,624,0.189474
TRINITY_DN38061_c0_g1_i1,628,0.189474
TRINITY_DN38061_c0_g1_i1,631,0.189474
TRINITY_DN38061_c0_g1_i1,634,0.189474
TRINITY_DN38061_c0_g1_i1,636,0.189474
TRINITY_DN38061_c0_g1_i1,645,0.189474
TRINITY_DN38061_c0_g1_i1,646,0.189474
TRINITY_DN38061_c0_g1_i1,649,0.189474
TRINITY_DN38061_c0_g1_i1,1205,0.336842
TRINITY_DN38064_c0_g3_i1,228,0.268421
TRINITY_DN38097_c0_g1_i2,251,0
TRINITY_DN38097_c0_g1_i2,277,0.189474
TRINITY_DN38121_c0_g2_i1,146,0.505263
TRINITY_DN38122_c0_g1_i1,228,0.1
TRINITY_DN38122_c0_g1_i1,359,0.1
TRINITY_DN38122_c0_g1_i1,446,0.1
TRINITY_DN38122_c0_g1_i1,450,0.1
TRINITY_DN38122_c0_g1_i1,476,0
TRINITY_DN38122_c0_g1_i1,490,0.394737
TRINITY_DN38122_c0_g1_i1,778,0.336842
TRINITY_DN38122_c0_g1_i1,868,0.189474
TRINITY_DN38122_c0_g1_i1,1366,0.268421
TRINITY_DN38122_c0_g1_i1,1567,0
TRINITY_DN38122_c0_g1_i1,1579,0.189474
TRINITY_DN38122_c0_g1_i1,1645,0.336842
TRINITY_DN38122_c0_g1_i1,1672,0.1
TRINITY_DN38122_c0_g1_i1,1780,0.505263
TRINITY_DN38129_c0_g1_i1,107,0.268421
TRINITY_DN38129_c0_g1_i1,281,0.1
TRINITY_DN38129_c0_g1_i1,473,0.521053
TRINITY_DN38129_c0_g1_i1,494,0.442105
TRINITY_DN38129_c0_g1_i1,566,0.478947
TRINITY_DN38129_c0_g1_i1,707,0.268421
TRINITY_DN38129_c0_g1_i1,710,0.189474
TRINITY_DN38134_c0_g2_i1,1094,0
TRINITY_DN38134_c0_g2_i1,1113,0.521053
TRINITY_DN38134_c0_g2_i1,1157,0.1
TRINITY_DN38134_c0_g2_i1,1158,0.1
TRINITY_DN38134_c0_g2_i1,1170,0.394737
TRINITY_DN38150_c0_g1_i1,684,0.1
TRINITY_DN38150_c0_g1_i1,708,0.394737
TRINITY_DN38150_c0_g1_i1,741,0
TRINITY_DN38150_c0_g1_i1,766,0.336842
TRINITY_DN38166_c0_g3_i1,248,0.336842
TRINITY_DN38166_c0_g3_i1,257,0.268421
TRINITY_DN38166_c0_g3_i1,272,0.268421
TRINITY_DN38166_c0_g3_i1,275,0.1
TRINITY_DN38166_c0_g3_i1,278,0.268421
TRINITY_DN38181_c0_g1_i1,700,0.189474
TRINITY_DN38181_c0_g1_i1,1480,0.1
TRINITY_DN38181_c0_g1_i1,1501,0.189474
TRINITY_DN38181_c0_g1_i1,1652,0.1
TRINITY_DN38181_c0_g1_i1,1653,0.268421
TRINITY_DN38181_c0_g1_i1,1752,0.1
TRINITY_DN38219_c0_g2_i2,1939,0.1
TRINITY_DN38219_c0_g2_i2,2002,0.189474
TRINITY_DN38231_c0_g1_i1,1067,0.336842
TRINITY_DN38235_c0_g1_i1,162,0
TRINITY_DN38241_c0_g1_i1,467,0.478947
TRINITY_DN38243_c0_g1_i1,269,0.1
TRINITY_DN38243_c0_g1_i1,285,0.1
TRINITY_DN38243_c0_g1_i1,292,0.189474
TRINITY_DN38243_c0_g1_i1,679,0.268421
TRINITY_DN38243_c0_g1_i1,684,0.268421
TRINITY_DN38243_c0_g1_i1,775,0.442105
TRINITY_DN38270_c0_g1_i1,649,0.268421
TRINITY_DN38271_c0_g1_i1,554,0.189474
TRINITY_DN38287_c0_g1_i1,640,0
TRINITY_DN38287_c0_g1_i1,679,0.189474
TRINITY_DN38287_c0_g1_i1,721,0.336842
TRINITY_DN38298_c0_g1_i1,649,0.336842
TRINITY_DN38298_c0_g1_i1,687,0.268421
TRINITY_DN38320_c0_g1_i1,1416,0.478947
TRINITY_DN38325_c0_g1_i1,352,0.268421
TRINITY_DN38325_c0_g1_i1,485,0
TRINITY_DN38326_c0_g2_i2,123,0.526316
TRINITY_DN38326_c0_g2_i2,139,0.521053
TRINITY_DN38326_c0_g2_i2,165,0.521053
TRINITY_DN38326_c0_g2_i2,175,0.521053
TRINITY_DN38326_c0_g2_i2,184,0.268421
TRINITY_DN38326_c0_g2_i2,192,0
TRINITY_DN38326_c0_g2_i2,195,0.521053
TRINITY_DN38331_c0_g1_i1,107,0.189474
TRINITY_DN38348_c0_g1_i1,377,0
TRINITY_DN38348_c0_g1_i1,536,0.526316
TRINITY_DN38348_c0_g2_i1,401,0.505263
TRINITY_DN38348_c0_g2_i1,429,0.505263
TRINITY_DN38348_c0_g2_i1,515,0.521053
TRINITY_DN38348_c0_g2_i1,578,0
TRINITY_DN38365_c0_g1_i1,267,0.1
TRINITY_DN38365_c0_g1_i1,299,0.336842
TRINITY_DN38365_c0_g1_i1,306,0.1
TRINITY_DN38365_c0_g1_i1,595,0.268421
TRINITY_DN38365_c0_g1_i1,1156,0.394737
TRINITY_DN38365_c0_g1_i1,1222,0.394737
